record_id,species,count,lat,long
1104046,Giant petrel,2,-37,176
1104046,Fluttering shearwater,9,-37,176
1104046,Southern black-backed gull,35,-37,176
1104046,Southern black-backed gull,4,-37,176
1104047,Giant petrel,2,-37.416666666666664,176.18333333333334
1104047,Fluttering shearwater,20,-37.416666666666664,176.18333333333334
1104047,Little shearwater,2,-37.416666666666664,176.18333333333334
1104047,Southern black-backed gull,30,-37.416666666666664,176.18333333333334
1104047,Southern black-backed gull,3,-37.416666666666664,176.18333333333334
1104048,Giant petrel,1,-37,176
1104048,Flesh-footed shearwater,32,-37,176
1104048,Fluttering shearwater,27,-37,176
1104048,Southern black-backed gull,25,-37,176
1105001,Wandering albatross,1,-33,154
1105001,Wandering albatross,2,-33,154
1105001,Wandering albatross,1,-33,154
1105001,Grey-faced petrel,7,-33,154
1105002,Wandering albatross,2,-33,155
1105002,Wandering albatross,1,-33,155
1105002,Gould's petrel,3,-33,155
1105002,Wedge-tailed shearwater,1,-33,155
1105002,Black-winged petrel,2,-33,155
1105003,Kermadec petrel,1,-33,155
1105004,Wandering albatross,1,-33,155
1105004,Wandering albatross,2,-33,155
1105004,Wandering albatross,1,-33,155
1105005,Wandering albatross,1,-33,155
1105005,Wandering albatross,1,-33,155
1105005,Wandering albatross,1,-33,155
1105005,Grey-faced petrel,3,-33,155
1105005,Black-winged petrel,3,-33,155
1105006,Wandering albatross,1,-33,156
1105006,Wandering albatross,1,-33,156
1105006,Wandering albatross,1,-33,156
1105006,Wandering albatross,1,-33,156
1105006,Grey-faced petrel,4,-33,156
1105006,Gould's petrel,3,-33,156
1105006,Black-winged petrel,7,-33,156
1105007,Wandering albatross,1,-33,156
1105007,Wandering albatross,2,-33,156
1105007,Wandering albatross,1,-33,156
1105007,Grey-faced petrel,8,-33,156
1105007,Gould's petrel,10,-33,156
1105007,Sooty tern,6,-33,156
1105008,Wandering albatross,1,-33,161
1105008,Wandering albatross,1,-33,161
1105008,Wandering albatross,3,-33,161
1105008,Grey-faced petrel,2,-33,161
1105009,Wandering albatross,2,-33.05,161.71666666666667
1105009,Wandering albatross,1,-33.05,161.71666666666667
1105010,Grey-faced petrel,1,-33,161
1105010,Black-winged petrel,1,-33,161
1105011,Wandering albatross,1,-33,162
1105011,Wandering albatross,2,-33,162
1105011,Wandering albatross,1,-33,162
1105012,Wandering albatross,2,-33.18333333333333,162.46666666666667
1105012,Wandering albatross,2,-33.18333333333333,162.46666666666667
1105012,Wandering albatross,1,-33.18333333333333,162.46666666666667
1105012,Wandering albatross,2,-33.18333333333333,162.46666666666667
1105012,Grey-faced petrel,2,-33.18333333333333,162.46666666666667
1105013,Wandering albatross,1,-33,162
1105013,Wandering albatross,1,-33,162
1105013,Wandering albatross,1,-33,162
1105013,Grey-faced petrel,2,-33,162
1105014,Wandering albatross,1,-33,162
1105014,Wandering albatross,1,-33,162
1105014,Wandering albatross,1,-33,162
1105015,Wandering albatross,1,-33.233333333333334,163.08333333333334
1105015,Wandering albatross,1,-33.233333333333334,163.08333333333334
1105015,Wandering albatross,1,-33.233333333333334,163.08333333333334
1105015,All dark petrel (unidentified),3,-33.233333333333334,163.08333333333334
1105015,Masked booby,1,-33.233333333333334,163.08333333333334
1105016,Wandering albatross,1,-33.31666666666667,163.7
1105016,Wandering albatross,1,-33.31666666666667,163.7
1105016,Wandering albatross,2,-33.31666666666667,163.7
1105016,Grey-faced petrel,1,-33.31666666666667,163.7
1105017,Wandering albatross,4,-33,167
1105017,Wandering albatross,3,-33,167
1105017,Wandering albatross,1,-33,167
1105017,Grey-faced petrel,1,-33,167
1105018,Wandering albatross,2,-33,168
1105018,Wandering albatross,1,-33,168
1105018,Wandering albatross,2,-33,168
1105018,Wandering albatross,1,-33,168
1105018,Flesh-footed shearwater,1,-33,168
1105019,Wandering albatross,1,-33.916666666666664,168.55
1105019,Wandering albatross,4,-33.916666666666664,168.55
1105019,Wandering albatross,1,-33.916666666666664,168.55
1105020,Wandering albatross,2,-33.56666666666667,168.38333333333333
1105020,Wandering albatross,4,-33.56666666666667,168.38333333333333
1105020,Wandering albatross,3,-33.56666666666667,168.38333333333333
1105020,Wandering albatross,1,-33.56666666666667,168.38333333333333
1105020,Australasian gannet,1,-33.56666666666667,168.38333333333333
1105021,Wandering albatross,1,-33,169
1105021,Wandering albatross,3,-33,169
1105021,Wandering albatross,2,-33,169
1105022,Giant petrel,3,-34.55,173.5
1105023,Wandering albatross,1,-34.93333333333333,174.13333333333333
1105023,Wandering albatross,1,-34.93333333333333,174.13333333333333
1105023,Giant petrel,3,-34.93333333333333,174.13333333333333
1105023,Flesh-footed shearwater,1,-34.93333333333333,174.13333333333333
1105023,White-faced storm petrel,2,-34.93333333333333,174.13333333333333
1105023,Southern black-backed gull,3,-34.93333333333333,174.13333333333333
1105024,Flesh-footed shearwater,10,-35,174
1105024,Buller's shearwater,5,-35,174
1105024,Southern black-backed gull,3,-35,174
1105025,Giant petrel,3,-35.36666666666667,174.5
1105025,Flesh-footed shearwater,2,-35.36666666666667,174.5
1105025,Buller's shearwater,2,-35.36666666666667,174.5
1105025,Southern black-backed gull,1,-35.36666666666667,174.5
1105026,Giant petrel,3,-35,174
1105026,Flesh-footed shearwater,2,-35,174
1105026,Buller's shearwater,5,-35,174
1105026,White-faced storm petrel,4,-35,174
1105026,Australasian gannet,30,-35,174
1105026,Southern black-backed gull,3,-35,174
1105027,Prion (unidentified),50,-35,174
1105027,Flesh-footed shearwater,5,-35,174
1105027,Buller's shearwater,6000,-35,174
1105027,Australasian gannet,2,-35,174
1105027,Grey noddy,11,-35,174
1112001,Wandering albatross,1,-40,148
1112001,Shy / White-capped mollymawk,6,-40,148
1112001,Prion (unidentified),1,-40,148
1112001,Short-tailed shearwater,1000,-40,148
1112001,White-faced storm petrel,2,-40,148
1112001,Red-billed gull,10,-40,148
1112002,Wandering albatross,3,-45,151
1112002,Black-browed albatross,2,-45,151
1112002,Black-browed albatross,1,-45,151
1112002,Cape petrel,2,-45,151
1112002,White-headed petrel,1,-45,151
1112002,Gadfly petrel (unidentified),1,-45,151
1112002,Prion (unidentified),8,-45,151
1112002,White-chinned petrel,1,-45,151
1112002,Sooty shearwater,2,-45,151
1112002,Black / White-bellied storm-petrel,3,-45,151
1112003,Wandering albatross,3,-45,151
1112003,Black-browed albatross,2,-45,151
1112003,Black-browed albatross,1,-45,151
1112003,Northern giant petrel,1,-45,151
1112003,Cape petrel,2,-45,151
1112003,Prion (unidentified),5,-45,151
1112003,White-chinned petrel,1,-45,151
1112003,Sooty shearwater,1,-45,151
1112003,Black / White-bellied storm-petrel,1,-45,151
1112004,Wandering albatross,3,-45,151
1112004,Black-browed albatross,2,-45,151
1112004,Black-browed albatross,1,-45,151
1112004,Cape petrel,1,-45,151
1112004,Prion (unidentified),2,-45,151
1112004,White-chinned petrel,2,-45,151
1112004,Sooty shearwater,2,-45,151
1112005,White-chinned petrel,2,-48,158
1112006,Wandering albatross,1,-49,159
1112006,Black-browed albatross,2,-49,159
1112006,Black-browed albatross,1,-49,159
1112006,Black-browed albatross,1,-49,159
1112006,White-chinned petrel,1,-49,159
1112006,Sooty shearwater,7,-49,159
1112007,Wandering albatross,2,-49,159
1112007,Black-browed albatross,1,-49,159
1112007,Black-browed albatross,2,-49,159
1112007,Gadfly petrel (unidentified),2,-49,159
1112008,Black-browed albatross,1,NA,NA
1112008,Northern giant petrel,3,NA,NA
1112008,White-headed petrel,1,NA,NA
1112008,Prion (unidentified),5,NA,NA
1112009,Light-mantled sooty albatross,1,NA,NA
1112009,Northern giant petrel,3,NA,NA
1112009,Antarctic fulmar,2,NA,NA
1112009,Cape petrel,1,NA,NA
1112009,White-headed petrel,1,NA,NA
1112009,Prion (unidentified),2,NA,NA
1113001,Wandering albatross,1,-52.516666666666666,157.18333333333334
1113001,Black-browed albatross,5,-52.516666666666666,157.18333333333334
1113001,Light-mantled sooty albatross,1,-52.516666666666666,157.18333333333334
1113001,Cape petrel,2,-52.516666666666666,157.18333333333334
1113001,White-headed petrel,2,-52.516666666666666,157.18333333333334
1113001,Prion (unidentified),1,-52.516666666666666,157.18333333333334
1113001,White-chinned petrel,1,-52.516666666666666,157.18333333333334
1113002,Wandering albatross,1,-52.083333333333336,156.78333333333333
1113002,Black-browed albatross,4,-52.083333333333336,156.78333333333333
1113002,Light-mantled sooty albatross,2,-52.083333333333336,156.78333333333333
1113002,White-chinned petrel,1,-52.083333333333336,156.78333333333333
1113002,All dark petrel (unidentified),5,-52.083333333333336,156.78333333333333
1113003,Black-browed albatross,3,-51.36666666666667,156.13333333333333
1113003,Light-mantled sooty albatross,3,-51.36666666666667,156.13333333333333
1113003,Northern giant petrel,3,-51.36666666666667,156.13333333333333
1113003,All dark petrel (unidentified),4,-51.36666666666667,156.13333333333333
1113004,White-headed petrel,1,-49.416666666666664,154.4
1113005,Wandering albatross,1,-48.666666666666664,153.75
1113005,Black-browed albatross,5,-48.666666666666664,153.75
1113005,White-headed petrel,2,-48.666666666666664,153.75
1113006,Black-browed albatross,2,-47.8,153
1113007,Black-browed albatross,1,-45.833333333333336,151.98333333333332
1113007,Cape petrel,1,-45.833333333333336,151.98333333333332
1113007,Gadfly petrel (unidentified),1,-45.833333333333336,151.98333333333332
1113007,Prion (unidentified),4,-45.833333333333336,151.98333333333332
1113007,Short-tailed / Sooty shearwater,1,-45.833333333333336,151.98333333333332
1113008,Wandering albatross,4,-45.06666666666667,151.43333333333334
1113008,Black-browed albatross,3,-45.06666666666667,151.43333333333334
1113008,Cape petrel,1,-45.06666666666667,151.43333333333334
1113008,Great-winged / Grey-faced petrel,1,-45.06666666666667,151.43333333333334
1113008,White-headed petrel,2,-45.06666666666667,151.43333333333334
1113009,Wandering albatross,5,-44.25,150.46666666666667
1113009,Black-browed albatross,1,-44.25,150.46666666666667
1113009,Mollymawk (unidentified),1,-44.25,150.46666666666667
1113009,White-headed petrel,1,-44.25,150.46666666666667
1113010,Wandering albatross,1,-41.65,148.9
1113010,Wandering albatross,1,-41.65,148.9
1113010,Shearwater (unidentified),3,-41.65,148.9
1113011,Wandering albatross,2,-40.766666666666666,148.65
1113011,Black-browed albatross,1,-40.766666666666666,148.65
1113011,Shy / white-capped / Salvin's /  Chatham mollymawk,2,-40.766666666666666,148.65
1113011,Shearwater (unidentified),120,-40.766666666666666,148.65
1113011,White-faced storm petrel,3,-40.766666666666666,148.65
1114001,Wandering albatross,2,-42,138
1114001,Prion (unidentified),2,-42,138
1114002,Wandering albatross,3,-43,138
1114002,Great-winged / Grey-faced petrel,1,-43,138
1114002,Shearwater (unidentified),9,-43,138
1114002,Storm-petrel (unidentified),7,-43,138
1114003,Black-browed albatross,1,-46,135
1114004,Black-browed albatross,1,-47,134
1114004,Storm-petrel (unidentified),2,-47,134
1114005,White-chinned petrel,2,-47,134
1114005,Black-bellied storm petrel,2,-47,134
1114006,Wandering albatross,4,-49,131
1114006,White-chinned petrel,1,-49,131
1114007,White-headed petrel,1,-50,132
1114007,Storm-petrel (unidentified),1,-50,132
1114008,Wandering albatross,1,-51,132
1114008,Shearwater (unidentified),3,-51,132
1114009,Wandering albatross,1,-54,132
1114009,Fairy prion,12,-54,132
1114009,Sooty shearwater,252,-54,132
1114010,Wandering albatross,2,-55,132
1114010,Sooty shearwater,5,-55,132
1114011,Wandering albatross,2,-56,132
1114011,Light-mantled sooty albatross,2,-56,132
1114011,Shearwater (unidentified),170,-56,132
1114012,Fairy prion,1,-58,128
1114013,Wandering albatross,1,-59,127
1114013,Prion (unidentified),3,-59,127
1114014,Giant petrel,1,-59,125
1114014,Prion (unidentified),1,-59,125
1114015,[NO BIRDS RECORDED],NA,-60,118
1114016,[NO BIRDS RECORDED],NA,-60,118
1114017,[NO BIRDS RECORDED],NA,-60,115
1114018,Prion (unidentified),2,-61,109.63333333333334
1114019,Prion (unidentified),7,-61,108
1114019,White-chinned petrel,1,-61,108
1114020,Prion (unidentified),3,-61,106
1114021,Light-mantled sooty albatross,1,-61.25,100.15
1114021,Prion (unidentified),4,-61.25,100.15
1114022,Blue petrel,1,-61,99
1114023,Cape petrel,2,-61,97
1114023,Prion (unidentified),1,-61,97
1114023,White-chinned petrel,3,-61,97
1114023,Wilson's storm petrel,1,-61,97
1114024,Sooty albatross,1,-61.016666666666666,92.21666666666667
1114024,Cape petrel,4,-61.016666666666666,92.21666666666667
1114024,Blue petrel,2,-61.016666666666666,92.21666666666667
1114024,Prion (unidentified),5,-61.016666666666666,92.21666666666667
1114024,White-chinned petrel,4,-61.016666666666666,92.21666666666667
1114024,Storm-petrel (unidentified),1,-61.016666666666666,92.21666666666667
1114025,Light-mantled sooty albatross,2,-61,91
1114025,Cape petrel,1,-61,91
1114025,Prion (unidentified),6,-61,91
1114025,White-chinned petrel,5,-61,91
1114026,Light-mantled sooty albatross,1,-61,89
1114026,Cape petrel,3,-61,89
1114026,Prion (unidentified),16,-61,89
1114026,White-chinned petrel,5,-61,89
1114027,Cape petrel,40,-60.5,85.25
1114027,Prion (unidentified),46,-60.5,85.25
1114027,White-chinned petrel,11,-60.5,85.25
1114027,Storm-petrel (unidentified),6,-60.5,85.25
1114028,Prion (unidentified),2,-60,85
1114028,Storm-petrel (unidentified),1,-60,85
1114029,Light-mantled sooty albatross,1,-59,84
1114029,Prion (unidentified),25,-59,84
1114029,White-chinned petrel,1,-59,84
1114029,Wilson's storm petrel,3,-59,84
1114030,Antarctic fulmar,2,-61,81
1114030,Prion (unidentified),51,-61,81
1114030,Storm-petrel (unidentified),1,-61,81
1114031,Cape petrel,3,-62,80
1114031,Prion (unidentified),1,-62,80
1114031,White-chinned petrel,2,-62,80
1114032,Cape petrel,3,-62,78
1114032,Prion (unidentified),18,-62,78
1114032,Wilson's storm petrel,2,-62,78
1114033,Antarctic petrel,20,-64,77
1114033,Snow petrel,4,-64,77
1114034,Giant petrel,1,-65,78
1114034,Antarctic fulmar,2,-65,78
1114034,Antarctic petrel,6,-65,78
1114034,Snow petrel,3,-65,78
1114035,Light-mantled sooty albatross,1,-64,76
1114035,Giant petrel,4,-64,76
1114035,Antarctic fulmar,2,-64,76
1114035,Cape petrel,2,-64,76
1114035,Prion (unidentified),1,-64,76
1114035,White-chinned petrel,1,-64,76
1114035,Wilson's storm petrel,2,-64,76
1114035,Antarctic petrel,13,-64,76
1114036,Antarctic petrel,3,-64.2,69.33333333333333
1114037,Antarctic fulmar,2,-65,68
1114037,Cape petrel,5,-65,68
1114037,Wilson's storm petrel,3,-65,68
1114037,Antarctic petrel,9,-65,68
1114038,Wilson's storm petrel,1,NA,NA
1114038,Antarctic petrel,57,NA,NA
1114038,Snow petrel,2,NA,NA
1114039,Light-mantled sooty albatross,1,-63.43333333333333,65.7
1114039,Cape petrel,1,-63.43333333333333,65.7
1114039,Prion (unidentified),2,-63.43333333333333,65.7
1114039,White-chinned petrel,3,-63.43333333333333,65.7
1114039,Antarctic petrel,6,-63.43333333333333,65.7
1114040,Light-mantled sooty albatross,3,-63,66
1114040,Giant petrel,6,-63,66
1114040,Antarctic fulmar,1,-63,66
1114040,Cape petrel,3,-63,66
1114040,Prion (unidentified),7,-63,66
1114040,White-chinned petrel,4,-63,66
1114041,Sooty albatross,1,-63.68333333333333,64.26666666666667
1114041,Antarctic fulmar,3,-63.68333333333333,64.26666666666667
1114041,Prion (unidentified),10,-63.68333333333333,64.26666666666667
1114041,Antarctic petrel,2,-63.68333333333333,64.26666666666667
1114042,White-chinned petrel,1,-64,63
1114042,Antarctic petrel,2,-64,63
1114043,Antarctic fulmar,1,-64,62
1114043,Cape petrel,2,-64,62
1114043,White-chinned petrel,2,-64,62
1114043,Wilson's storm petrel,6,-64,62
1114043,Antarctic petrel,11,-64,62
1114043,Snow petrel,2,-64,62
1114044,[NO BIRDS RECORDED],NA,-66.43333333333334,62.65
1184009,Black-browed albatross,NA,NA,NA
2001001,Short-tailed shearwater,60,-40,148
2001001,Red-billed gull,2,-40,148
2001002,Short-tailed shearwater,250,-40,148
2001002,Red-billed gull,2,-40,148
2001003,Southern royal albatross,1,-40,148
2001003,Northern royal albatross,1,-40,148
2001003,Short-tailed shearwater,120,-40,148
2001003,White-faced storm petrel,15,-40,148
2001003,Red-billed gull,2,-40,148
2001004,Wandering albatross,3,-40,149
2001004,Shy / white-capped / Salvin's /  Chatham mollymawk,1,-40,149
2001004,Giant petrel,1,-40,149
2001005,Wandering albatross,2,-41,149
2001005,Shy / White-capped mollymawk,1,-41,149
2001005,Giant petrel,1,-41,149
2001006,Wandering albatross,2,-41,149
2001006,Giant petrel,1,-41,149
2001007,Wandering albatross,1,-41,150
2001007,Wandering albatross,1,-41,150
2001007,Wandering albatross,3,-41,150
2001007,Wandering albatross,1,-41,150
2001007,Black-browed albatross,2,-41,150
2001007,Shy / white-capped / Salvin's /  Chatham mollymawk,1,-41,150
2001007,Short-tailed shearwater,2,-41,150
2001008,Wandering albatross,1,-41,150
2001008,Wandering albatross,1,-41,150
2001008,Wandering albatross,3,-41,150
2001008,Black-browed albatross,2,-41,150
2001008,Shy / white-capped / Salvin's /  Chatham mollymawk,1,-41,150
2001008,Short-tailed shearwater,1,-41,150
2001009,Wandering albatross,1,-41,150
2001009,Wandering albatross,2,-41,150
2001009,Short-tailed shearwater,1,-41,150
2001010,Wandering albatross,1,-41,151
2001010,Wandering albatross,2,-41,151
2001010,Shy / white-capped / Salvin's /  Chatham mollymawk,1,-41,151
2001010,Short-tailed shearwater,2,-41,151
2001011,Wandering albatross,1,-41,151
2001012,Wandering albatross,1,-43,157
2001012,Wandering albatross,1,-43,157
2001012,Prion (unidentified),12,-43,157
2001013,Wandering albatross,1,-44,158
2001013,Wandering albatross,2,-44,158
2001013,Wandering albatross,1,-44,158
2001013,Prion (unidentified),15,-44,158
2001013,Storm-petrel (unidentified),2,-44,158
